28	209	5.000000	9	Train
28	234	5.000000	0	Train
28	380	5.000000	3	Train
29	98	5.000000	5	Train
29	189	5.000000	3	Train
29	332	5.000000	1	Train
29	1018	5.000000	3	Train
30	82	5.000000	1	Train
30	181	5.000000	4	Train
30	255	5.000000	8	Train
30	286	5.000000	1	Train
30	435	5.000000	5	Train
30	1007	5.000000	5	Train
31	135	5.000000	6	Train
31	302	5.000000	4	Train
31	321	5.000000	8	Train
31	484	5.000000	0	Train
31	493	5.000000	8	Train
31	498	5.000000	5	Train
31	504	5.000000	7	Train
31	705	5.000000	8	Train
32	246	5.000000	9	Train
32	249	5.000000	8	Train
32	250	5.000000	7	Train
32	276	5.000000	3	Train
32	1012	5.000000	4	Train
33	258	5.000000	3	Train
33	292	5.000000	4	Train
33	313	5.000000	1	Train
33	328	5.000000	5	Train
33	333	5.000000	6	Train
33	343	5.000000	1	Train
33	751	5.000000	8	Train
34	242	5.000000	4	Train
34	245	5.000000	4	Train
34	286	5.000000	2	Train
34	299	5.000000	9	Train
34	310	5.000000	6	Train
34	312	5.000000	8	Train
34	329	5.000000	4	Train
34	332	5.000000	1	Train
34	690	5.000000	8	Train
35	259	5.000000	0	Train
35	332	5.000000	8	Train
35	680	5.000000	3	Train
36	307	5.000000	2	Train
36	339	5.000000	8	Train
36	748	5.000000	1	Train
36	882	5.000000	5	Train
36	883	5.000000	6	Train
36	885	5.000000	7	Train
37	56	5.000000	2	Train
37	79	5.000000	5	Train
37	117	5.000000	3	Train
37	183	5.000000	3	Train
37	288	5.000000	2	Train
37	403	5.000000	6	Train
38	95	5.000000	5	Train
38	153	5.000000	8	Train
38	161	5.000000	1	Train
38	328	5.000000	9	Train
38	465	5.000000	4	Train
38	679	5.000000	1	Train
39	258	5.000000	8	Train
39	313	5.000000	2	Train
39	315	5.000000	3	Train
39	333	5.000000	7	Train
39	347	5.000000	9	Train
39	352	5.000000	7	Train
40	268	5.000000	8	Train
40	303	5.000000	8	Train
40	333	5.000000	4	Train
40	345	5.000000	2	Train
40	754	5.000000	1	Train
41	28	5.000000	2	Train
41	98	5.000000	0	Train
41	170	5.000000	2	Train
41	486	5.000000	8	Train
41	751	5.000000	9	Train
42	96	5.000000	0	Train
42	274	5.000000	4	Train
42	423	5.000000	0	Train
42	588	5.000000	1	Train
42	1028	5.000000	2	Train
43	5	5.000000	9	Train
43	120	5.000000	1	Train
43	137	5.000000	3	Train
43	151	5.000000	7	Train
43	203	5.000000	5	Train
43	204	5.000000	6	Train
43	815	5.000000	8	Train
44	15	5.000000	9	Train
44	195	5.000000	4	Train
44	240	5.000000	8	Train
44	258	5.000000	1	Train
44	294	5.000000	7	Train
44	443	5.000000	4	Train
44	449	5.000000	7	Train
44	660	5.000000	9	Train
45	25	5.000000	9	Train
45	109	5.000000	6	Train
45	118	5.000000	8	Train
45	121	5.000000	4	Train
45	127	5.000000	8	Train
46	127	5.000000	9	Train
46	151	5.000000	9	Train
46	181	5.000000	7	Train
46	313	5.000000	2	Train
46	328	5.000000	7	Train
46	333	5.000000	6	Train
46	690	5.000000	0	Train
46	1062	5.000000	8	Train
47	268	5.000000	9	Train
47	292	5.000000	3	Train
47	302	5.000000	5	Train
47	306	5.000000	6	Train
47	321	5.000000	7	Train
47	340	5.000000	2	Train
48	174	5.000000	7	Train
48	259	5.000000	7	Train
48	308	5.000000	5	Train
48	603	5.000000	1	Train
48	609	5.000000	8	Train
48	661	5.000000	8	Train
48	690	5.000000	4	Train
49	47	5.000000	5	Train
49	302	5.000000	6	Train
49	547	5.000000	4	Train
50	9	5.000000	6	Train
50	123	5.000000	2	Train
50	253	5.000000	7	Train
50	475	5.000000	4	Train
50	1084	5.000000	0	Train
51	64	5.000000	4	Train
51	83	5.000000	8	Train
51	132	5.000000	2	Train
51	203	5.000000	8	Train
51	496	5.000000	6	Train
52	95	5.000000	1	Train
52	116	5.000000	5	Train
52	405	5.000000	9	Train
52	498	5.000000	5	Train
52	748	5.000000	0	Train
52	1009	5.000000	2	Train
52	1086	5.000000	1	Train
53	100	5.000000	4	Train
53	174	5.000000	1	Train
53	181	5.000000	8	Train
53	199	5.000000	8	Train
53	281	5.000000	7	Train
54	268	5.000000	1	Train
54	298	5.000000	5	Train
54	302	5.000000	5	Train
54	313	5.000000	9	Train
54	676	5.000000	4	Train
54	742	5.000000	0	Train
55	56	5.000000	9	Train
55	89	5.000000	0	Train
55	144	5.000000	8	Train
56	71	5.000000	4	Train
56	91	5.000000	2	Train
56	121	5.000000	1	Train
56	222	5.000000	1	Train
56	447	5.000000	7	Train
56	449	5.000000	9	Train
56	1047	5.000000	4	Train
57	28	5.000000	3	Train
57	79	5.000000	6	Train
57	204	5.000000	0	Train
57	304	5.000000	9	Train
57	1047	5.000000	7	Train
58	9	5.000000	0	Train
58	100	5.000000	4	Train
58	109	5.000000	0	Train
58	144	5.000000	1	Train
58	173	5.000000	3	Train
58	268	5.000000	5	Train
58	709	5.000000	2	Train
58	1098	5.000000	4	Train
59	23	5.000000	0	Train
59	92	5.000000	0	Train
59	196	5.000000	6	Train
59	323	5.000000	4	Train
59	715	5.000000	4	Train
60	60	5.000000	7	Train
60	162	5.000000	6	Train
60	208	5.000000	6	Train
60	222	5.000000	2	Train
60	427	5.000000	3	Train
60	430	5.000000	8	Train
60	525	5.000000	6	Train
60	604	5.000000	1	Train
60	1021	5.000000	8	Train
61	304	5.000000	4	Train
61	328	5.000000	7	Train
61	347	5.000000	1	Train
61	1127	5.000000	3	Train
62	12	5.000000	5	Train
62	65	5.000000	7	Train
62	498	5.000000	5	Train
62	712	5.000000	5	Train
62	1016	5.000000	4	Train
63	50	5.000000	3	Train
63	100	5.000000	5	Train
63	277	5.000000	3	Train
63	1007	5.000000	6	Train
64	160	5.000000	7	Train
64	176	5.000000	7	Train
64	381	5.000000	2	Train
64	516	5.000000	0	Train
64	684	5.000000	7	Train
64	736	5.000000	9	Train
64	778	5.000000	1	Train
65	97	5.000000	2	Train
65	125	5.000000	6	Train
65	196	5.000000	6	Train
65	202	5.000000	6	Train
65	676	5.000000	3	Train
65	806	5.000000	8	Train
65	1142	5.000000	2	Train
66	181	5.000000	4	Train
66	249	5.000000	9	Train
66	258	5.000000	6	Train
66	298	5.000000	2	Train
66	471	5.000000	0	Train
67	64	5.000000	2	Train
67	121	5.000000	2	Train
67	151	5.000000	6	Train
67	240	5.000000	3	Train
67	405	5.000000	7	Train
67	743	5.000000	7	Train
67	1093	5.000000	5	Train
67	1095	5.000000	5	Train
68	117	5.000000	5	Train
68	178	5.000000	1	Train
68	237	5.000000	2	Train
69	12	5.000000	3	Train
69	56	5.000000	9	Train
69	174	5.000000	1	Train
69	256	5.000000	9	Train
69	258	5.000000	3	Train
69	268	5.000000	3	Train
70	50	5.000000	2	Train
70	82	5.000000	8	Train
70	210	5.000000	8	Train
70	217	5.000000	0	Train
70	399	5.000000	2	Train
70	419	5.000000	7	Train
71	56	5.000000	8	Train
71	89	5.000000	3	Train
71	276	5.000000	9	Train
71	346	5.000000	9	Train
71	462	5.000000	7	Train
71	475	5.000000	6	Train
71	923	5.000000	9	Train
72	48	5.000000	8	Train
72	182	5.000000	6	Train
72	195	5.000000	0	Train
72	234	5.000000	0	Train
72	568	5.000000	8	Train
72	866	5.000000	2	Train
73	12	5.000000	6	Train
73	56	5.000000	1	Train
73	127	5.000000	9	Train
73	357	5.000000	9	Train
73	475	5.000000	8	Train
73	480	5.000000	6	Train
73	657	5.000000	3	Train
74	9	5.000000	5	Train
74	15	5.000000	6	Train
74	100	5.000000	5	Train
74	237	5.000000	3	Train
74	272	5.000000	5	Train
74	326	5.000000	0	Train
75	121	5.000000	4	Train
75	496	5.000000	4	Train
75	1017	5.000000	5	Train
76	61	5.000000	6	Train
76	92	5.000000	5	Train
76	100	5.000000	8	Train
76	135	5.000000	1	Train
76	175	5.000000	3	Train
76	276	5.000000	6	Train
76	531	5.000000	4	Train
76	811	5.000000	5	Train
76	1129	5.000000	6	Train
77	23	5.000000	1	Train
77	168	5.000000	9	Train
77	195	5.000000	6	Train
77	238	5.000000	3	Train
77	474	5.000000	2	Train
77	484	5.000000	7	Train
77	518	5.000000	9	Train
78	255	5.000000	1	Train
78	257	5.000000	0	Train
78	289	5.000000	0	Train
78	301	5.000000	7	Train
78	412	5.000000	0	Train
78	1160	5.000000	1	Train
79	50	5.000000	4	Train
79	100	5.000000	0	Train
79	124	5.000000	8	Train
79	246	5.000000	8	Train
79	269	5.000000	9	Train
79	303	5.000000	9	Train
80	45	5.000000	8	Train
80	58	5.000000	3	Train
80	87	5.000000	6	Train
80	466	5.000000	2	Train
80	886	5.000000	4	Train
81	3	5.000000	5	Train
81	169	5.000000	6	Train
81	273	5.000000	2	Train
81	280	5.000000	8	Train
82	194	5.000000	4	Train
83	97	5.000000	4	Train
83	210	5.000000	6	Train
83	215	5.000000	6	Train
83	234	5.000000	5	Train
83	281	5.000000	8	Train
83	385	5.000000	7	Train
83	576	5.000000	1	Train
83	623	5.000000	4	Train
83	660	5.000000	3	Train
84	12	5.000000	7	Train
84	121	5.000000	0	Train
84	289	5.000000	7	Train
84	528	5.000000	5	Train
84	529	5.000000	0	Train
84	748	5.000000	8	Train
84	1033	5.000000	7	Train
85	507	5.000000	1	Train
85	642	5.000000	2	Train
86	258	5.000000	1	Train
86	327	5.000000	1	Train
86	889	5.000000	8	Train
86	1175	5.000000	0	Train
87	82	5.000000	9	Train
87	210	5.000000	2	Train
87	274	5.000000	6	Train
87	367	5.000000	9	Train
87	384	5.000000	5	Train
87	554	5.000000	0	Train
87	585	5.000000	2	Train
87	1016	5.000000	5	Train
88	261	5.000000	4	Train
88	301	5.000000	0	Train
88	315	5.000000	0	Train
88	690	5.000000	1	Train
88	881	5.000000	0	Train
88	886	5.000000	1	Train
88	904	5.000000	1	Train
89	117	5.000000	5	Train
89	127	5.000000	3	Train
89	197	5.000000	2	Train
89	216	5.000000	5	Train
89	246	5.000000	4	Train
89	381	5.000000	1	Train
89	732	5.000000	0	Train
89	936	5.000000	7	Train
90	25	5.000000	4	Train
90	98	5.000000	6	Train
90	347	5.000000	9	Train
90	382	5.000000	5	Train
90	648	5.000000	8	Train
90	900	5.000000	0	Train
90	1086	5.000000	8	Train
90	1198	5.000000	5	Train
91	28	5.000000	5	Train
91	172	5.000000	1	Train
91	264	5.000000	1	Train
91	423	5.000000	7	Train
91	427	5.000000	4	Train
91	480	5.000000	2	Train
91	507	5.000000	7	Train
92	168	5.000000	5	Train
92	172	5.000000	0	Train
93	15	5.000000	4	Train
93	222	5.000000	2	Train
93	235	5.000000	9	Train
93	275	5.000000	8	Train
93	476	5.000000	1	Train
93	477	5.000000	6	Train
93	815	5.000000	0	Train
93	845	5.000000	9	Train
94	265	5.000000	3	Train
94	343	5.000000	6	Train
94	744	5.000000	7	Train
94	789	5.000000	7	Train
95	1	5.000000	4	Train
95	68	5.000000	8	Train
95	172	5.000000	8	Train
95	233	5.000000	2	Train
95	527	5.000000	0	Train
95	625	5.000000	8	Train
96	8	5.000000	6	Train
96	87	5.000000	7	Train
96	91	5.000000	3	Train
96	153	5.000000	8	Train
96	156	5.000000	8	Train
96	479	5.000000	5	Train
96	484	5.000000	3	Train
96	519	5.000000	2	Train
96	645	5.000000	6	Train
96	673	5.000000	4	Train
97	50	5.000000	3	Train
97	89	5.000000	1	Train
97	98	5.000000	1	Train
97	115	5.000000	6	Train
97	222	5.000000	5	Train
97	228	5.000000	2	Train
97	482	5.000000	4	Train
97	670	5.000000	6	Train
98	47	5.000000	3	Train
98	116	5.000000	2	Train
98	517	5.000000	3	Train
99	4	5.000000	6	Train
99	50	5.000000	7	Train
99	79	5.000000	2	Train
99	403	5.000000	4	Train
99	1016	5.000000	9	Train
100	302	5.000000	2	Train
100	344	5.000000	4	Train
100	355	5.000000	3	Train
100	750	5.000000	2	Train
101	405	5.000000	8	Train
103	24	5.000000	9	Train
103	50	5.000000	9	Train
103	117	5.000000	4	Train
103	126	5.000000	8	Train
103	127	5.000000	3	Train
103	144	5.000000	6	Train
103	527	5.000000	3	Train
104	285	5.000000	5	Train
105	258	5.000000	7	Train
105	268	5.000000	7	Train
105	270	5.000000	4	Train
105	272	5.000000	6	Train
105	286	5.000000	7	Train
105	288	5.000000	0	Train
105	324	5.000000	2	Train
106	107	5.000000	4	Train
106	213	5.000000	8	Train
106	526	5.000000	8	Train
106	582	5.000000	0	Train
106	660	5.000000	6	Train
106	703	5.000000	0	Train
106	778	5.000000	9	Train
107	258	5.000000	2	Train
107	268	5.000000	4	Train
107	269	5.000000	2	Train
107	302	5.000000	6	Train
107	305	5.000000	5	Train
107	340	5.000000	5	Train
108	50	5.000000	0	Train
108	100	5.000000	3	Train
108	275	5.000000	0	Train
108	290	5.000000	3	Train
109	1	5.000000	3	Train
109	402	5.000000	4	Train
109	566	5.000000	2	Train
109	1012	5.000000	7	Train
110	307	5.000000	5	Train
110	682	5.000000	4	Train
111	269	5.000000	4	Train
111	301	5.000000	7	Train
111	313	5.000000	0	Train
111	328	5.000000	7	Train
111	340	5.000000	4	Train
112	289	5.000000	3	Train
112	306	5.000000	2	Train
112	322	5.000000	1	Train
112	331	5.000000	5	Train
112	689	5.000000	6	Train
112	750	5.000000	3	Train
113	100	5.000000	2	Train
113	126	5.000000	5	Train
113	294	5.000000	5	Train
113	326	5.000000	3	Train
113	327	5.000000	0	Train
113	595	5.000000	5	Train
113	976	5.000000	5	Train
114	175	5.000000	7	Train
114	183	5.000000	4	Train
114	195	5.000000	7	Train
114	269	5.000000	6	Train
114	1104	5.000000	0	Train
115	8	5.000000	7	Train
115	11	5.000000	4	Train
115	92	5.000000	0	Train
115	127	5.000000	1	Train
115	228	5.000000	9	Train
115	234	5.000000	1	Train
115	762	5.000000	9	Train
115	1067	5.000000	9	Train
116	250	5.000000	8	Train
116	271	5.000000	1	Train
117	15	5.000000	4	Train
117	50	5.000000	6	Train
117	150	5.000000	3	Train
117	151	5.000000	7	Train
117	181	5.000000	1	Train
117	268	5.000000	9	Train
117	405	5.000000	1	Train
118	156	5.000000	1	Train
118	174	5.000000	2	Train
118	176	5.000000	7	Train
118	200	5.000000	9	Train
118	324	5.000000	1	Train
118	433	5.000000	9	Train
118	475	5.000000	1	Train
118	547	5.000000	5	Train
118	654	5.000000	4	Train
118	774	5.000000	3	Train
119	213	5.000000	2	Train
119	222	5.000000	1	Train
119	237	5.000000	8	Train
119	313	5.000000	8	Train
119	328	5.000000	8	Train
119	382	5.000000	4	Train
119	392	5.000000	4	Train
119	718	5.000000	7	Train
119	1153	5.000000	2	Train
120	9	5.000000	9	Train
120	25	5.000000	7	Train
120	282	5.000000	0	Train
120	286	5.000000	3	Train
120	405	5.000000	5	Train
120	924	5.000000	7	Train
121	14	5.000000	0	Train
121	86	5.000000	3	Train
121	509	5.000000	6	Train
122	212	5.000000	8	Train
122	215	5.000000	9	Train
122	378	5.000000	9	Train
122	387	5.000000	0	Train
122	509	5.000000	4	Train
122	510	5.000000	4	Train
122	708	5.000000	5	Train
122	715	5.000000	4	Train
123	22	5.000000	3	Train
123	135	5.000000	1	Train
123	165	5.000000	2	Train
123	192	5.000000	6	Train
123	275	5.000000	5	Train
123	847	5.000000	9	Train
124	11	5.000000	2	Train
124	96	5.000000	8	Train
124	166	5.000000	3	Train
124	226	5.000000	0	Train
124	550	5.000000	3	Train
124	616	5.000000	8	Train
125	80	5.000000	3	Train
125	134	5.000000	0	Train
125	163	5.000000	6	Train
125	190	5.000000	6	Train
125	318	5.000000	0	Train
125	478	5.000000	5	Train
126	258	5.000000	0	Train
126	262	5.000000	8	Train
126	878	5.000000	7	Train
126	884	5.000000	0	Train
127	227	5.000000	8	Train
127	229	5.000000	7	Train
127	243	5.000000	0	Train
127	294	5.000000	0	Train
127	300	5.000000	3	Train
127	380	5.000000	6	Train
127	449	5.000000	6	Train
127	748	5.000000	5	Train
128	15	5.000000	4	Train
128	182	5.000000	1	Train
128	204	5.000000	8	Train
128	317	5.000000	8	Train
128	482	5.000000	5	Train
128	508	5.000000	2	Train
128	603	5.000000	4	Train
128	739	5.000000	5	Train
129	269	5.000000	3	Train
129	272	5.000000	3	Train
130	105	5.000000	5	Train
130	216	5.000000	7	Train
130	379	5.000000	7	Train
130	642	5.000000	8	Train
130	1217	5.000000	5	Train
131	1	5.000000	0	Train
131	100	5.000000	1	Train
131	126	5.000000	1	Train
131	313	5.000000	0	Train
131	750	5.000000	0	Train
131	845	5.000000	8	Train
131	1281	5.000000	1	Train
132	12	5.000000	8	Train
132	56	5.000000	3	Train
132	124	5.000000	2	Train
132	127	5.000000	1	Train
132	137	5.000000	6	Train
132	154	5.000000	8	Train
132	523	5.000000	2	Train
132	922	5.000000	1	Train
133	258	5.000000	0	Train
133	272	5.000000	1	Train
133	308	5.000000	3	Train
133	315	5.000000	3	Train
134	258	5.000000	5	Train
134	313	5.000000	0	Train
134	323	5.000000	4	Train
134	539	5.000000	1	Train
134	748	5.000000	6	Train
134	879	5.000000	1	Train
135	23	5.000000	7	Train
135	294	5.000000	3	Train
136	14	5.000000	6	Train
136	56	5.000000	7	Train
136	89	5.000000	6	Train
136	117	5.000000	2	Train
136	276	5.000000	9	Train
136	298	5.000000	5	Train
136	747	5.000000	7	Train
136	847	5.000000	4	Train
136	1142	5.000000	6	Train
137	50	5.000000	7	Train
137	55	5.000000	3	Train
137	144	5.000000	1	Train
137	195	5.000000	4	Train
137	237	5.000000	9	Train
137	261	5.000000	3	Train
137	300	5.000000	1	Train
137	327	5.000000	8	Train
137	546	5.000000	8	Train
137	687	5.000000	6	Train
138	26	5.000000	8	Train
138	121	5.000000	6	Train
138	151	5.000000	1	Train
138	211	5.000000	6	Train
138	483	5.000000	4	Train
138	484	5.000000	9	Train
138	493	5.000000	0	Train
138	496	5.000000	2	Train
138	517	5.000000	4	Train
138	523	5.000000	9	Train
139	127	5.000000	5	Train
139	246	5.000000	2	Train
139	268	5.000000	6	Train
139	286	5.000000	4	Train
139	303	5.000000	3	Train
139	307	5.000000	0	Train
139	458	5.000000	2	Train
139	508	5.000000	6	Train
139	1176	5.000000	4	Train
140	268	5.000000	8	Train
140	289	5.000000	5	Train
140	319	5.000000	9	Train
140	880	5.000000	7	Train
141	125	5.000000	7	Train
141	222	5.000000	8	Train
141	258	5.000000	0	Train
141	274	5.000000	4	Train
141	472	5.000000	2	Train
141	535	5.000000	7	Train
141	744	5.000000	4	Train
142	28	5.000000	0	Train
142	82	5.000000	8	Train
142	169	5.000000	2	Train
142	181	5.000000	9	Train
142	189	5.000000	3	Train
142	350	5.000000	8	Train
142	895	5.000000	0	Train
143	272	5.000000	1	Train
143	313	5.000000	3	Train
143	325	5.000000	4	Train
143	328	5.000000	7	Train
143	331	5.000000	0	Train
143	333	5.000000	5	Train
143	347	5.000000	1	Train
144	125	5.000000	4	Train
144	153	5.000000	0	Train
144	508	5.000000	4	Train
144	699	5.000000	7	Train
144	709	5.000000	6	Train
144	742	5.000000	6	Train
145	56	5.000000	3	Train
145	237	5.000000	9	Train
146	262	5.000000	9	Train
146	302	5.000000	9	Train
146	313	5.000000	8	Train
146	346	5.000000	7	Train
146	1022	5.000000	1	Train
146	1294	5.000000	7	Train
147	258	5.000000	7	Train
147	269	5.000000	4	Train
147	292	5.000000	7	Train
147	305	5.000000	8	Train
147	339	5.000000	0	Train
147	340	5.000000	0	Train
147	345	5.000000	1	Train
147	690	5.000000	4	Train
147	904	5.000000	0	Train
148	1	5.000000	0	Train
148	70	5.000000	8	Train
148	114	5.000000	0	Train
148	172	5.000000	1	Train
148	408	5.000000	3	Train
148	495	5.000000	7	Train
148	1149	5.000000	2	Train
149	269	5.000000	1	Train
149	305	5.000000	9	Train
149	896	5.000000	3	Train
150	1	5.000000	2	Train
150	13	5.000000	9	Train
150	129	5.000000	6	Train
150	181	5.000000	0	Train
150	221	5.000000	5	Train
150	246	5.000000	4	Train
150	293	5.000000	8	Train
151	10	5.000000	7	Train
151	12	5.000000	7	Train
151	197	5.000000	8	Train
151	703	5.000000	4	Train
151	835	5.000000	6	Train
151	919	5.000000	0	Train
152	97	5.000000	2	Train
152	111	5.000000	2	Train
152	132	5.000000	0	Train
152	272	5.000000	0	Train
152	685	5.000000	1	Train
152	716	5.000000	9	Train
153	56	5.000000	9	Train
153	64	5.000000	9	Train
154	175	5.000000	6	Train
154	286	5.000000	1	Train
154	302	5.000000	1	Train
154	357	5.000000	8	Train
154	484	5.000000	9	Train
154	488	5.000000	2	Train
154	806	5.000000	7	Train
155	286	5.000000	4	Train
155	321	5.000000	3	Train
156	58	5.000000	0	Train
156	137	5.000000	7	Train
156	192	5.000000	1	Train
156	317	5.000000	0	Train
156	641	5.000000	4	Train
156	661	5.000000	3	Train
157	127	5.000000	3	Train
157	150	5.000000	7	Train
157	273	5.000000	0	Train
157	274	5.000000	0	Train
157	283	5.000000	8	Train
158	24	5.000000	4	Train
158	177	5.000000	2	Train
158	241	5.000000	3	Train
158	770	5.000000	8	Train
158	1098	5.000000	2	Train
159	111	5.000000	6	Train
159	127	5.000000	7	Train
159	249	5.000000	7	Train
159	259	5.000000	4	Train
159	323	5.000000	8	Train
159	685	5.000000	3	Train
159	1028	5.000000	5	Train
160	56	5.000000	6	Train
160	117	5.000000	4	Train
160	135	5.000000	5	Train
160	160	5.000000	8	Train
160	174	5.000000	1	Train
160	234	5.000000	5	Train
160	430	5.000000	4	Train
160	462	5.000000	3	Train
161	14	5.000000	8	Train
161	98	5.000000	1	Train
161	202	5.000000	6	Train
162	25	5.000000	0	Train
162	121	5.000000	7	Train
162	181	5.000000	8	Train
162	222	5.000000	3	Train
162	298	5.000000	2	Train
162	742	5.000000	4	Train
162	1019	5.000000	2	Train
162	1047	5.000000	6	Train
163	56	5.000000	9	Train
163	64	5.000000	6	Train
163	97	5.000000	7	Train
163	98	5.000000	6	Train
163	318	5.000000	4	Train
163	347	5.000000	2	Train
164	117	5.000000	7	Train
164	281	5.000000	9	Train
164	299	5.000000	3	Train
164	458	5.000000	9	Train
164	597	5.000000	7	Train
164	685	5.000000	1	Train
164	689	5.000000	3	Train
164	930	5.000000	4	Train
165	181	5.000000	8	Train
165	216	5.000000	1	Train
165	258	5.000000	5	Train
165	325	5.000000	8	Train
165	372	5.000000	0	Train
165	419	5.000000	9	Train
165	651	5.000000	7	Train
166	258	5.000000	1	Train
166	300	5.000000	0	Train
166	322	5.000000	9	Train
166	323	5.000000	7	Train
166	328	5.000000	1	Train
166	343	5.000000	1	Train
166	894	5.000000	1	Train
167	486	5.000000	9	Train
167	603	5.000000	6	Train
167	659	5.000000	7	Train
167	1306	5.000000	9	Train
168	151	5.000000	3	Train
168	274	5.000000	1	Train
168	295	5.000000	4	Train
168	596	5.000000	7	Train
168	866	5.000000	6	Train
168	1197	5.000000	6	Train
169	133	5.000000	3	Train
169	172	5.000000	0	Train
169	174	5.000000	7	Train
169	181	5.000000	6	Train
169	301	5.000000	9	Train
169	603	5.000000	2	Train
169	879	5.000000	4	Train
170	245	5.000000	4	Train
170	292	5.000000	4	Train
170	326	5.000000	9	Train
170	333	5.000000	8	Train
170	749	5.000000	6	Train
170	984	5.000000	2	Train
171	262	5.000000	9	Train
171	268	5.000000	5	Train
171	292	5.000000	4	Train
171	302	5.000000	2	Train
171	313	5.000000	3	Train
171	327	5.000000	3	Train
172	177	5.000000	2	Train
172	220	5.000000	0	Train
172	580	5.000000	2	Train
